months,years,complex_subgroup,insecticide_class,percentage_mortality,resistance_class,lulc,rainfall,temperature,humidity,population_density
4,2012,Gambiae Complex,organophosphate,100,,12,40.4128075,29.62724938,6311,373
4,2012,Gambiae Complex,organophosphate,100,,14,43.499229,29.49877488,6567,373
4,2012,Gambiae Complex,organophosphate,100,,10,37.519289,29.70708475,6050,373
4,2012,Gambiae Complex,carbamate,100,,14,43.30632775,29.464833,6421,373
9,2012,Gambiae Complex,organochlorine,100,,9,5.111882625,29.480752,5826,373
9,2012,Gambiae Complex,carbamate,100,,9,5.111882625,29.480752,5826,373
9,2012,Gambiae Complex,carbamate,100,,12,0.67515434,29.99155263,4791,373
9,2012,Gambiae Complex,pyrethroid,100,,9,5.111882625,29.480752,5826,373
9,2012,Gambiae Complex,carbamate,100,,10,0.38580248,30.0894275,4762,373
9,2012,Gambiae Complex,pyrethroid,100,,10,33.8541655,29.6161895,5855,373
9,2012,Funestus Subgroup,pyrethroid,100,,10,33.8541655,29.6161895,5855,373
9,2012,Gambiae Complex,carbamate,100,,9,285.01159,29.83266563,6897,373
9,2012,Gambiae Complex,pyrethroid,100,,12,72.33796625,29.58238738,6364,373
9,2012,Gambiae Complex,carbamate,100,,12,72.33796625,29.58238738,6364,373
9,2012,Gambiae Complex,carbamate,100,,9,77.35339825,29.64833288,6280,373
11,2012,Gambiae Complex,pyrethroid,100,,12,0.96450617,29.666916,4596,373
11,2012,Gambiae Complex,organophosphate,100,,10,0.4822531,30.14673925,4036,373
6,2014,Gambiae Complex,organophosphate,100,,12,40.89506025,29.2775605,5428,373
6,2014,Gambiae Complex,organophosphate,100,,12,47.839505,30.11693763,6034,373
1,2013,Funestus Subgroup,pyrethroid,100,,5,95.7661325,29.9455155,5918,367
2,2013,Funestus Subgroup,organophosphate,100,,10,57.4570125,29.5035705,6364,367
2,2013,Funestus Subgroup,organophosphate,100,,10,57.4570125,29.5035705,6364,367
2,2013,Funestus Subgroup,organochlorine,100,,10,57.4570125,29.5035705,6364,367
2,2013,Funestus Subgroup,organochlorine,100,,10,57.4570125,29.5035705,6364,367
2,2013,Funestus Subgroup,organochlorine,100,,8,98.58631125,29.74201775,6528,367
7,2009,Gambiae Complex,organophosphate,100,,10,30.4286145,30.27133963,5637,364
8,2009,Gambiae Complex,organophosphate,100,,12,96.41950375,29.90288188,6677,364
6,2015,Gambiae Complex,carbamate,100,,12,32.214506,29.18179838,6304,349
6,2015,Gambiae Complex,carbamate,100,,12,32.214506,29.18179838,6304,349
6,2015,Gambiae Complex,organophosphate,100,,12,32.214506,29.18179838,6304,349
6,2015,Gambiae Complex,organophosphate,100,,12,32.214506,29.18179838,6304,349
6,2013,Gambiae Complex,organophosphate,100,,12,29.32098825,29.306013,5782,343
6,2013,Gambiae Complex,organophosphate,100,,12,77.8356485,29.13034863,6858,343
6,2013,Gambiae Complex,organophosphate,100,,12,80.2469145,29.28957263,5988,343
12,2008,Gambiae Complex,organophosphate,100,,14,1.400089625,29.82259813,4383,339
12,2008,Gambiae Complex,carbamate,100,,14,1.400089625,29.82259813,4383,339
12,2008,Gambiae Complex,carbamate,100,,14,4.66696545,29.72958138,5223,339
12,2008,Gambiae Complex,organophosphate,100,,14,4.66696545,29.72958138,5223,339
5,2015,Gambiae Complex,organochlorine,100,,10,3.7335724,29.12405425,5841,336
5,2015,Gambiae Complex,carbamate,100,,10,3.7335724,29.12405425,5841,336
5,2015,Gambiae Complex,organophosphate,100,,10,3.7335724,29.12405425,5841,336
9,2010,Gambiae Complex,organophosphate,100,,10,33.9506175,30.14853975,6733,335
7,2005,Funestus Subgroup,pyrethroid,100,,17,27.535096,29.43672825,5751,332
7,2005,Funestus Subgroup,organochlorine,100,,17,27.535096,29.43672825,5751,332
7,2005,Funestus Subgroup,carbamate,100,,17,27.535096,29.43672825,5751,332
7,2005,Funestus Subgroup,organophosphate,100,,17,27.535096,29.43672825,5751,332
9,2005,Gambiae Complex,pyrethroid,100,,17,30.96064775,29.50239463,5774,332
9,2005,Gambiae Complex,organophosphate,100,,17,30.96064775,29.50239463,5774,332
9,2005,Gambiae Complex,carbamate,100,,17,30.96064775,29.50239463,5774,332
6,2016,Gambiae Complex,carbamate,100,,10,49.18981375,30.2373115,4906,328
6,2016,Gambiae Complex,carbamate,100,,10,74.55632625,29.945486,5293,328
6,2016,Gambiae Complex,carbamate,100,,12,33.4683635,29.29267088,5745,328
6,2016,Gambiae Complex,carbamate,100,,10,17.07175925,30.2442485,4177,328
1,2002,Gambiae Complex,organochlorine,100,,10,0.37335724,29.71737075,3630,321
1,2002,Gambiae Complex,organochlorine,100,,10,0,29.83966638,3713,321
1,2002,Gambiae Complex,pyrethroid,100,,10,0,29.75714,3383,321
1,2002,Gambiae Complex,pyrethroid,100,,10,0,29.75714,3383,321
6,2004,Funestus Subgroup,pyrethroid,100,,9,78.317902,29.85353925,6926,321
8,2004,Gambiae Complex,organochlorine,100,,10,3.26687585,29.27453325,5374,321
8,2004,Gambiae Complex,pyrethroid,100,,10,3.26687585,29.27453325,5374,321
8,2004,Gambiae Complex,carbamate,100,,10,3.26687585,29.27453325,5374,321
8,2004,Gambiae Complex,organophosphate,100,,10,3.26687585,29.27453325,5374,321
6,2005,Gambiae Complex,organophosphate,100,,12,81.79012,29.86494475,6681,311
6,2005,Gambiae Complex,organophosphate,100,,12,81.79012,29.86494475,6681,311
6,2010,Gambiae Complex,carbamate,100,,9,51.50462925,29.91777213,6163,296
12,2010,Gambiae Complex,carbamate,100,,9,35.56227575,30.10212263,6240,296
12,2010,Gambiae Complex,organochlorine,100,,9,35.56227575,30.10212263,6240,296
11,2004,Gambiae Complex,pyrethroid,100,,9,30.7677475,29.84886688,5725,278
11,2004,Funestus Subgroup,organochlorine,100,,2,45.33178925,29.96759875,5521,278
11,2004,Funestus Subgroup,pyrethroid,100,,2,45.33178925,29.96759875,5521,278
11,2004,Funestus Subgroup,pyrethroid,100,,2,45.33178925,29.96759875,5521,278
6,2013,Gambiae Complex,carbamate,100,,12,29.32098825,29.306013,5782,278
6,2013,Gambiae Complex,carbamate,100,,12,29.32098825,29.306013,5782,278
6,2013,Gambiae Complex,organophosphate,100,,8,19.290123,29.03347888,6409,278
6,2013,Gambiae Complex,organophosphate,100,,12,93.9429025,28.57811513,7368,278
6,2013,Gambiae Complex,carbamate,100,,12,93.9429025,28.57811513,7368,278
6,2013,Gambiae Complex,carbamate,100,,10,57.0987675,29.54796213,5632,278
6,2013,Gambiae Complex,pyrethroid,100,,12,48.90046225,29.3627195,5882,278
7,2011,Gambiae Complex,carbamate,100,,14,27.1617385,29.86139488,6842,274
7,2013,Gambiae Complex,pyrethroid,100,,9,41.62933125,29.44771513,5407,274
7,2013,Gambiae Complex,pyrethroid,100,,12,39.10916925,29.43970438,5642,274
7,2013,Gambiae Complex,pyrethroid,100,,10,31.08199,29.4627835,5690,274
7,2013,Gambiae Complex,pyrethroid,100,,10,29.401882,29.472202,5664,274
7,2013,Gambiae Complex,pyrethroid,100,,10,33.50881225,29.46619938,5680,274
1,2014,Gambiae Complex,carbamate,100,,9,116.6741275,30.07477588,6242,274
1,2014,Gambiae Complex,organophosphate,100,,12,0.37335724,29.956379,3873,274
1,2014,Gambiae Complex,organophosphate,100,,11,32.94877625,29.35125463,5905,274
3,2014,Funestus Subgroup,organochlorine,100,,9,131.7951015,29.38248588,6711,268
3,2014,Funestus Subgroup,organophosphate,100,,10,72.4313025,29.51587388,6575,268
3,2014,Gambiae Complex,organophosphate,100,,14,42.0026875,29.65943125,5685,268
3,2014,Gambiae Complex,pyrethroid,100,,8,46.66965425,29.33273013,5758,268
3,2014,Gambiae Complex,organophosphate,100,,8,46.66965425,29.33273013,5758,268
3,2014,Gambiae Complex,carbamate,100,,8,46.66965425,29.33273013,5758,268
3,2014,Gambiae Complex,organophosphate,100,,12,42.0960285,29.3099215,6111,268
9,2013,Gambiae Complex,pyrethroid,100,,13,98.186727,29.47453938,7056,267
9,2013,Gambiae Complex,organophosphate,100,,12,48.80401175,30.08096125,6354,267
9,2013,Gambiae Complex,carbamate,100,,10,74.942127,30.021334,6559,267
5,2011,Gambiae Complex,organophosphate,100,,0,135.061975,30.00633425,6687,261
5,2011,Gambiae Complex,organophosphate,100,,9,88.4856605,29.98073513,6909,261
6,2011,Gambiae Complex,carbamate,100,,10,29.8032415,30.53336325,5290,261
6,2011,Gambiae Complex,carbamate,100,,12,28.54938275,30.53727938,5130,261
6,2011,Gambiae Complex,organophosphate,100,,10,31.24999825,30.53264313,5345,261
6,2011,Gambiae Complex,organophosphate,100,,10,29.8032415,30.53336325,5290,261
2,2009,Gambiae Complex,pyrethroid,100,,0,15.5009925,30.19884275,6459,250
2,2009,Gambiae Complex,pyrethroid,100,,12,14.26091325,30.20462813,6305,250
2,2009,Gambiae Complex,pyrethroid,100,,9,13.64087325,30.17297675,6209,250
2,2009,Gambiae Complex,pyrethroid,100,,12,10.95403475,30.20025975,6161,250
2,2009,Gambiae Complex,pyrethroid,100,,14,14.57093325,30.19372438,6390,250
2,2009,Gambiae Complex,pyrethroid,100,,0,14.8809525,30.19882988,6447,250
2,2009,Gambiae Complex,pyrethroid,100,,14,14.8809525,30.19357175,6443,250
2,2009,Gambiae Complex,pyrethroid,100,,9,14.46759325,30.18424538,6453,250
2,2009,Gambiae Complex,pyrethroid,100,,14,14.67427325,30.19201925,6380,250
2,2009,Gambiae Complex,pyrethroid,100,,17,14.7776125,30.2030145,6424,250
2,2009,Gambiae Complex,pyrethroid,100,,10,15.5009925,30.19947788,6433,250
2,2009,Gambiae Complex,pyrethroid,100,,13,14.7776125,30.19412325,6531,250
2,2009,Gambiae Complex,pyrethroid,100,,0,15.5009925,30.19703263,6471,250
2,2009,Gambiae Complex,pyrethroid,100,,12,13.53753325,30.22304,6207,250
2,2009,Gambiae Complex,pyrethroid,100,,12,14.7776125,30.19509375,6484,250
2,2009,Gambiae Complex,pyrethroid,100,,10,10.54067483,30.23349888,6015,250
2,2009,Gambiae Complex,pyrethroid,100,,14,12.50413325,30.23027713,6144,250
2,2009,Gambiae Complex,pyrethroid,100,,10,11.16071483,30.23105638,6018,250
2,2009,Gambiae Complex,pyrethroid,100,,14,14.26091325,30.20004763,6367,250
8,2009,Gambiae Complex,carbamate,100,,10,71.87126825,30.00190663,6531,250
8,2009,Gambiae Complex,carbamate,100,,10,82.0452525,29.98902775,6264,250
5,2001,Gambiae Complex,pyrethroid,100,,14,56.190261,29.4474985,6841,244
6,2001,Gambiae Complex,pyrethroid,100,,10,0.28935186,29.17819025,5143,244
6,2001,Gambiae Complex,pyrethroid,100,,10,0,29.04742225,5414,244
6,2001,Gambiae Complex,organochlorine,100,,10,0,29.04742225,5414,244
6,2001,Gambiae Complex,pyrethroid,100,,10,0.28935186,29.17819025,5143,244
7,2001,Gambiae Complex,pyrethroid,100,,14,63.65740625,29.76601963,7090,244
12,2002,Gambiae Complex,organochlorine,100,,10,41.722671,29.84638125,5182,240
12,2002,Gambiae Complex,organochlorine,100,,10,53.1100665,29.78996338,5271,240
6,2011,Gambiae Complex,carbamate,100,,13,63.46450425,29.49999063,7204,236
7,2011,Gambiae Complex,carbamate,100,,8,171.37097,29.84235913,6697,236
1,2014,Funestus Subgroup,organophosphate,100,,9,99.313023,29.34159188,6676,236
2,2014,Funestus Subgroup,organochlorine,100,,2,65.827546,29.55382075,7008,236
2,2014,Funestus Subgroup,organophosphate,100,,10,102.6165685,29.34918613,6990,236
2,2014,Funestus Subgroup,organochlorine,100,,8,69.444445,29.737792,6822,236
2,2014,Funestus Subgroup,organophosphate,100,,8,69.444445,29.737792,6822,236
7,2006,Gambiae Complex,organophosphate,100,,10,80.83184,29.74915763,6652,234
7,2006,Gambiae Complex,organophosphate,100,,10,80.83184,29.74915763,6652,234
7,2006,Gambiae Complex,organophosphate,100,,12,71.5912525,29.73330175,6755,234
7,2006,Gambiae Complex,organophosphate,100,,12,71.5912525,29.73330175,6755,234
7,2006,Funestus Subgroup,organochlorine,100,,14,52.3633505,29.512174,6332,234
7,2006,Funestus Subgroup,organochlorine,100,,14,52.3633505,29.512174,6332,234
6,2011,Gambiae Complex,pyrethroid,100,,10,42.05247,29.49582513,6122,234
6,2011,Gambiae Complex,carbamate,100,,9,111.4969138,29.85138013,7232,234
6,2011,Gambiae Complex,carbamate,100,,0,98.572535,29.90999513,6765,234
7,2010,Funestus Subgroup,organophosphate,100,,9,42.74940425,29.77659613,6687,231
7,2010,Funestus Subgroup,pyrethroid,100,,9,42.74940425,29.77659613,6687,231
7,2015,Gambiae Complex,organophosphate,100,,12,66.83094575,29.0049195,6470,206
8,2010,Gambiae Complex,carbamate,100,,12,75.23148,30.16567875,6630,202
8,2010,Gambiae Complex,organophosphate,100,,12,75.23148,30.16567875,6630,202
3,2001,Gambiae Complex,organochlorine,100,,6,41.62933025,29.63224825,6299,199
3,2001,Gambiae Complex,pyrethroid,100,,6,41.62933025,29.63224825,6299,199
3,2001,Gambiae Complex,organochlorine,100,,10,25.29495175,29.72807875,6133,199
3,2001,Gambiae Complex,pyrethroid,100,,10,18.947879,29.47255563,6082,199
3,2001,Gambiae Complex,pyrethroid,100,,10,29.30854175,29.67001888,6042,199
5,2001,Gambiae Complex,pyrethroid,100,,10,0.933393085,29.12703525,5587,199
5,2001,Gambiae Complex,organochlorine,100,,10,0.933393085,29.12703525,5587,199
4,2012,Gambiae Complex,carbamate,100,,10,37.519289,29.70708475,6050,199
4,2012,Gambiae Complex,organophosphate,100,,14,29.41743875,29.51835125,5962,199
4,2012,Gambiae Complex,organophosphate,100,,14,42.052469,29.48528738,6359,199
4,2012,Gambiae Complex,organophosphate,100,,14,44.65663475,29.40654313,6597,199
2,2009,Gambiae Complex,pyrethroid,100,,0,15.1909725,30.20025088,6454,190
2,2009,Gambiae Complex,pyrethroid,100,,0,15.1909725,30.19648438,6469,190
2,2009,Gambiae Complex,pyrethroid,100,,13,15.5009925,30.19884275,6451,190
7,2014,Gambiae Complex,organophosphate,100,,10,49.93652775,29.4061425,5320,187
7,2014,Gambiae Complex,carbamate,100,,10,49.93652775,29.4061425,5320,187
9,2014,Gambiae Complex,organophosphate,100,,10,71.277005,29.7978365,6575,187
9,2014,Gambiae Complex,organophosphate,100,,13,69.637345,29.81826625,6545,187
6,2014,Gambiae Complex,organophosphate,100,,10,21.6049385,29.42516863,5846,184
6,2014,Gambiae Complex,carbamate,100,,12,18.03626575,29.46949163,5914,184
6,2014,Gambiae Complex,pyrethroid,100,,10,23.4374995,29.49932738,5841,184
6,2014,Gambiae Complex,organophosphate,100,,10,23.4374995,29.49932738,5841,184
6,2014,Gambiae Complex,organophosphate,100,,10,20.25462925,29.49634088,5764,184
6,2014,Gambiae Complex,organophosphate,100,,12,25.94521625,29.50320875,5816,184
6,2014,Gambiae Complex,carbamate,100,,12,25.94521625,29.50320875,5816,184
7,2015,Gambiae Complex,carbamate,100,,9,145.98268,29.08617538,6672,180
7,2015,Gambiae Complex,organophosphate,100,,9,145.98268,29.08617538,6672,180
8,2002,Gambiae Complex,pyrethroid,100,,10,6.53375125,29.41086225,6322,179
8,2002,Gambiae Complex,organochlorine,100,,10,97.072875,29.89569788,6297,179
8,2002,Gambiae Complex,pyrethroid,100,,9,10.92069918,29.41981963,6294,179
8,2002,Gambiae Complex,pyrethroid,100,,10,6.6270905,29.39902225,6079,179
8,2002,Gambiae Complex,organochlorine,100,,8,6.347073,29.33079888,5774,179
8,2008,Gambiae Complex,organophosphate,100,,12,130.8617135,29.88478813,6649,179
8,2008,Gambiae Complex,organophosphate,100,,10,123.5812425,29.86693975,6724,179
8,2008,Gambiae Complex,organophosphate,100,,10,138.515525,29.76010663,6843,179
8,2008,Gambiae Complex,organophosphate,100,,12,123.767921,29.89421438,6675,179
8,2008,Gambiae Complex,organophosphate,100,,10,110.1403825,29.88954,6623,179
11,2005,Gambiae Complex,pyrethroid,100,,0,6.558642,29.91342175,6317,172
7,2015,Gambiae Complex,carbamate,100,,10,86.8988915,29.47534288,5349,171
1,2011,Gambiae Complex,carbamate,100,,13,0,29.85843013,3911,168
1,2011,Gambiae Complex,organophosphate,100,,13,0,29.85843013,3911,168
11,2012,Gambiae Complex,organophosphate,100,,13,8.005401025,29.92339,6921,168
11,2012,Gambiae Complex,organophosphate,100,,13,8.005401025,29.92339,6921,168
11,2012,Gambiae Complex,organophosphate,100,,13,7.619598875,29.92934413,6882,168
11,2012,Gambiae Complex,carbamate,100,,13,8.005401025,29.92339,6921,168
11,2012,Gambiae Complex,organophosphate,100,,10,8.005401,29.9882715,5431,168
11,2012,Gambiae Complex,organophosphate,100,,10,2.7006172,30.028837,4694,168
11,2012,Gambiae Complex,carbamate,100,,10,0.4822531,29.9777185,3822,168
11,2012,Gambiae Complex,carbamate,100,,10,0.4822531,30.07627413,3872,168
11,2012,Gambiae Complex,organophosphate,100,,10,0.4822531,30.14650463,4020,168
6,2016,Gambiae Complex,organophosphate,100,,10,17.07175925,30.2442485,4177,168
6,2016,Gambiae Complex,carbamate,100,,12,72.723761,29.13744663,6577,168
4,2009,Gambiae Complex,pyrethroid,100,,12,12.34567875,29.709956,5792,165
4,2009,Gambiae Complex,pyrethroid,100,,12,6.84799375,29.884328,5950,165
8,2010,Gambiae Complex,carbamate,100,,10,90.165773,30.05265563,6525,164
6,2015,Gambiae Complex,carbamate,100,,12,78.607256,29.17692825,6728,159
6,2015,Gambiae Complex,organophosphate,100,,12,78.607256,29.17692825,6728,159
7,2015,Gambiae Complex,organophosphate,100,,10,132.0751125,29.14860813,6855,159
7,2015,Gambiae Complex,organophosphate,100,,10,132.0751125,29.14860813,6855,159
7,2015,Gambiae Complex,carbamate,100,,10,132.0751125,29.14860813,6855,159
7,2015,Gambiae Complex,carbamate,100,,10,132.0751125,29.14860813,6855,159
6,2006,Funestus Subgroup,pyrethroid,100,,9,128.086415,29.85524163,6776,155
6,2006,Funestus Subgroup,organophosphate,100,,9,128.086415,29.85524163,6776,155
6,2006,Gambiae Complex,organophosphate,100,,10,81.40432325,29.908668,6699,155
10,2012,Gambiae Complex,organophosphate,100,,12,25.20161325,30.04513075,6359,151
10,2012,Gambiae Complex,carbamate,100,,12,18.294504,29.96844863,6464,151
3,2014,Funestus Subgroup,organophosphate,100,,9,87.085575,29.62846863,6620,151
3,2014,Funestus Subgroup,organophosphate,100,,9,117.7942,29.43114138,6611,151
3,2014,Funestus Subgroup,organophosphate,100,,12,28.0951305,30.15021563,6369,151
5,2012,Funestus Subgroup,organophosphate,100,,14,36.49566875,29.43963525,6856,150
5,2012,Funestus Subgroup,pyrethroid,100,,14,36.49566875,29.43963525,6856,150
6,2012,Gambiae Complex,pyrethroid,100,,10,28.838734,29.526186,5997,150
6,2012,Gambiae Complex,organophosphate,100,,10,36.65123375,29.53650388,5812,150
1,2010,Gambiae Complex,carbamate,100,,10,0,29.79930538,3816,149
1,2010,Gambiae Complex,organophosphate,100,,10,0,29.79930538,3816,149
10,2010,Gambiae Complex,organophosphate,100,,10,2.0534648,30.32941538,5008,149
10,2010,Gambiae Complex,carbamate,100,,10,2.0534648,30.32941538,5008,149
2,2009,Gambiae Complex,carbamate,100,,9,14.46759325,30.18424538,6453,148
2,2009,Gambiae Complex,carbamate,100,,9,12.81415325,30.20150863,6268,148
2,2009,Gambiae Complex,carbamate,100,,12,13.74421325,30.20933963,6337,148
2,2009,Gambiae Complex,carbamate,100,,17,14.36425325,30.227732,6119,148
2,2009,Gambiae Complex,carbamate,100,,12,14.36425325,30.21876063,6196,148
6,2013,Gambiae Complex,pyrethroid,100,,14,118.1520035,29.93761788,6748,141
6,2013,Gambiae Complex,pyrethroid,100,,12,41.76311725,29.53530425,5881,141
6,2013,Gambiae Complex,pyrethroid,100,,12,49.28626425,29.47667438,5939,141
6,2013,Gambiae Complex,carbamate,100,,12,49.28626425,29.47667438,5939,141
6,2013,Gambiae Complex,carbamate,100,,10,47.2608025,29.53520213,5743,141
6,2013,Gambiae Complex,pyrethroid,100,,10,47.2608025,29.53520213,5743,141
7,2013,Gambiae Complex,organophosphate,100,,12,141.2223725,29.06915725,6450,141
7,2013,Gambiae Complex,organophosphate,100,,12,141.2223725,29.06915725,6450,141
7,2013,Gambiae Complex,organophosphate,100,,12,65.89755,28.88475713,6928,141
7,2013,Gambiae Complex,organochlorine,100,,12,10.8273595,29.4706955,5472,141
9,2014,Gambiae Complex,organophosphate,100,,13,71.277005,29.7978365,6577,141
9,2014,Gambiae Complex,organophosphate,100,,13,71.277005,29.7978365,6577,141
3,2015,Gambiae Complex,organophosphate,100,,9,12.2274485,30.06177875,6748,141
7,2011,Gambiae Complex,pyrethroid,100,,10,31.73536425,29.43811775,5559,138
2,2006,Gambiae Complex,organophosphate,100,,10,40.40592125,29.783325,6390,137
2,2006,Gambiae Complex,organochlorine,100,,10,40.40592125,29.783325,6390,137
3,2006,Gambiae Complex,organophosphate,100,,14,22.86813,30.167683,6303,137
3,2006,Gambiae Complex,carbamate,100,,11,20.25462975,30.18044663,6252,137
3,2006,Gambiae Complex,carbamate,100,,14,22.86813,30.167683,6303,137
3,2006,Gambiae Complex,carbamate,100,,14,26.41502325,30.15761913,6389,137
8,2005,Gambiae Complex,carbamate,100,,10,23.70818425,30.25785488,5604,136
8,2005,Gambiae Complex,carbamate,100,,12,23.52150538,30.26913175,5587,136
9,2002,Gambiae Complex,organochlorine,100,,0,248.3603375,29.88867663,6781,131
9,2002,Gambiae Complex,pyrethroid,100,,0,248.3603375,29.88867663,6781,131
9,2002,Gambiae Complex,pyrethroid,100,,0,248.3603375,29.88867663,6781,131
9,2002,Gambiae Complex,pyrethroid,100,,0,282.6002975,29.89143475,6687,131
